1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
903,7,756,144,180,2,24,273.6,0,3481806,0,3.62,18,3,58,217,2534464,0,137991.6,25,4,93873,40,32,557844,500,54,46440,4,0,4622505,475212,545,0,0,554414,10454520,26,950424,0,0,327,25,22,0,3,4048,1577,457,3,79,2,7,10,2,5,0,33,1544,940,2,12,2580,4,780,1,14,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1694,7,3629.26,192,240,2,56,233.44,0,5205054.19,0,1.41,9,3,6,91,2355030.89,0,134911.21,30,4,45699.71,48,48,-4967640,835,84,40811.3,-20,0,3808102.14,488762.44,2956.72,0,27,103152.8,10567968.96,30,439103.57,0,0,119,25,22,0,18,3630,786,2072,1,7,0,0,10,1,5,1,33,1425,8059,1,0,1252,4,2529,0,9,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
546,7,92,108,135,0,48,186.64,0,3628800,0,0.77,9,3,28,0,1382400,0,219698.4,15,4,55052.43,24,16,-67181.6,435,42,3977.22,4,0,2665130,937626,115,0,18,0,8821800,14,1036800,0,0,266,25,22,0,27,3890,3631,2260,1,72,2,7,10,1,5,0,33,1544,6132,2,12,2366,4,4150,1,18,2,8,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1532.4,7,1976,192,230,2,56,220.08,0,3511281.13,0,0.55,9,3,8,35,1550217.7,0,93256.62,20,4,58226.85,40,48,-1890116,840,60,20529,-16,0,2837201.45,354966.83,1395,0,18,91802.14,10319328.32,32,313724.17,0,0,278,25,22,0,18,2266,2505,4085,1,98,3,0,10,1,5,1,33,118,12000,1,0,2680,4,1598,0,7,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1743,0,20,184,230,4,80,166.56,0,19722,0,0.61,9,6,74,0,571376,0,17729.34,0,12,88947.63,48,72,-1342920,895,6,2889,-8,8,2964905,193786,0,0,0,241136,3272072,40,320610,0,7,61,25,22,0,60,1871,2646,469,1,16,3,7,10,1,5,0,33,1544,12467,1,12,2977,4,1718,1,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
812,21,4768,120,150,4,32,220.08,0,993396,0,5.83,45,9,80,280,1798896,0,158821.5,25,6,128772,56,56,-1292024,520,18,22482,-20,0,1451585,154988,2905,0,9,520331,3876128,16,420546,0,0,330,25,22,0,203,1685,2334,1903,1,6,1,7,5,1,5,1,18,1550,3717,2,12,1195,3,1585,1,10,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,7,0,140,175,0,0,153.2,0,11286300,0,4.83,9,6,58,0,0,0,132079.5,45,0,32231.62,32,0,1668108,605,132,17955,-30,0,49960,0,105,0,0,0,10674560,8,0,0,0,88,25,12,0,178,1779,4513,5192,1,36,2,7,8,1,5,0,22,674,1975,1,12,171,6,578,1,12,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,7,1916,300,375,6,152,186.64,0,28374,0,2.57,9,3,42,301,1432888,0,15280.62,20,8,55338.73,48,64,31880.56,950,18,7308,-6,0,2514920,251830,520,0,9,485667,3616664,74,427380,0,0,243,25,22,0,203,3225,3287,2360,1,17,1,21,10,1,5,0,33,1548,5871,2,12,2239,4,1640,4,20,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
861,21,6084,228,285,0,48,210,0,6287100,0,3.76,36,6,122,175,378072,0,137659.8,30,6,6534,64,48,886816,845,90,135765,36,0,871620,445306,3125,0,9,0,8304360,42,1356852,0,0,270,0,22,0,46,2475,269,353,1,57,1,18,10,1,5,0,33,1759,8459,1,12,3308,4,754,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,0,0,128,160,4,48,186.64,0,1244664,0,4.66,9,3,48,0,3456000,0,215882.1,5,6,53180.22,32,40,106950.4,520,18,486,4,0,5842150,1036800,0,0,18,1209600,10535240,28,1383738,0,0,190,25,22,0,18,1953,4521,1761,1,79,1,7,10,1,5,0,33,1544,411,1,12,3730,4,2650,2,14,2,8,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
518,7,1336,52,65,0,80,273.6,0,0,0,0.22,9,3,104,21,24256,9,19256.79,0,0,26638.12,0,8,-1068328,160,0,78516,-16,40,25310,107330,1115,0,9,0,247036,4,0,0,14,209,0,22,0,210,1802,481,1484,1,6,3,4,9,1,5,0,27,1724,11593,2,12,2089,6,665,1,10,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3038,7,380,844,1055,22,280,166.56,0,0,0,1.27,9,6,40,182,177096,0,1897.57,5,28,10269,264,368,23556.72,2865,0,6606,-28,0,331380,36068,175,0,0,64771,456148,230,45444,0,0,241,25,22,0,133,994,932,4105,1,12,2,7,10,1,5,0,33,1544,2509,2,0,1434,4,983,0,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6,0,39.52,0,0,0,5.74,9,3,12,0,0,0,0,0,0,39609.26,80,0,-415732,0,0,0,-12,8,0,0,0,0,0,550579.05,0,0,0,0,7,186,25,22,0,175,2593,4092,797,1,36,1,7,10,1,5,0,33,183,12777,1,0,577,4,661,0,12,2,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1407,7,520,184,230,4,56,233.44,0,20664,0,6.94,9,3,50,0,1244888,0,24477.84,0,6,30209.3,56,80,-77630.4,645,12,0,26,0,2501075,44486,10,0,0,460103,3069516,48,515196,0,0,67,25,22,0,222,441,1629,5636,1,20,2,7,8,1,5,0,15,659,3016,2,12,1918,6,1357,1,13,1,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,0,0,352,0,2,0,20.72,0,0,0,0.7,9,3,12,0,0,0,180975.92,0,0,41051.03,40,0,-454480,1610,0,0,4,8,0,0,0,0,27,207757.04,0,0,0,0,7,120,25,22,0,178,2341,3968,307,1,79,2,0,5,1,5,0,18,458,6694,1,0,2871,3,251,0,14,0,8,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1414,7,16,248,310,10,248,166.56,0,4116,0,4.49,9,3,42,0,1203136,0,22002,15,22,78054,96,72,13452,955,12,423,-30,0,107110,745606,80,0,9,491064,2645132,12,559944,0,0,44,25,22,0,3,3148,2532,3995,2,54,2,11,4,1,5,0,5,1290,12410,2,12,2836,6,1730,1,19,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5915,14,3680,932,1165,22,560,155.84,0,123798,0,5.16,36,3,144,364,1169688,0,6936.42,25,48,34191.43,296,376,110154.4,3680,126,4572,-12,0,1118230,464952,445,0,27,362712,3129076,132,589086,0,0,116,40,22,0,123,3012,1782,2664,1,83,2,12,4,1,5,0,76,829,3164,1,12,3047,1,2283,1,7,3,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
728,0,0,160,200,2,96,166.56,0,0,0,2.53,9,3,26,0,828104,3,47639.4,5,8,89352.94,40,48,245766.8,595,0,0,4,16,1458640,59672,0,0,0,239841,2410924,34,611394,0,7,201,25,22,0,114,1421,3247,2723,1,59,1,7,5,1,5,0,18,1550,5734,1,12,407,3,202,1,10,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,128,160,2,8,186.64,0,5616060,0,2.44,9,3,14,0,2924448,0,226435.5,15,0,44286,32,40,161875.2,245,66,0,4,0,5076100,82952,0,0,0,604800,10469840,24,0,0,0,73,25,22,0,74,137,1779,3209,1,36,1,7,10,1,5,0,33,1305,7998,1,12,1727,4,2713,1,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,28,5040,120,150,4,0,153.2,0,0,0,4.66,36,9,54,1610,5529600,0,232418.7,0,0,82467,32,64,102496.4,470,0,4158,30,0,9437600,0,6660,0,0,1209600,10314880,44,0,0,0,216,25,22,0,3,667,4370,1156,3,83,2,7,8,2,5,0,22,674,3229,1,12,2061,6,3078,1,7,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,40,0,0,166.56,0,0,0,0.45,9,3,18,0,0,0,3374.88,0,0,2409,0,0,-110982.8,255,0,0,4,0,45540,0,0,0,0,0,36432,16,0,0,0,345,25,22,0,98,3723,1634,1552,1,92,2,7,5,1,5,0,18,458,9875,2,12,3703,3,841,1,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,0,144,180,2,40,166.56,0,3611748,0,0.73,9,3,24,0,1267064,0,92778.59,30,4,55528.92,48,24,24923.44,405,108,0,4,0,31795,46808,0,0,0,135625,4255000,4,117510,0,0,106,5,22,0,3,2575,4054,2283,3,98,2,7,10,2,5,0,33,1544,13505,1,0,1444,4,817,0,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946.04,0,0,617.09,0,8,0,113.04,0,0,0,1.86,9,3,12,0,0,0,136333.34,0,0,52637.43,152,0,-87698,2809.54,0,0,4,8,0,0,0,0,27,363850.7,0,0,0,0,7,42,25,22,0,178,2502,3933,5511,1,79,1,0,10,1,5,0,33,499,8147,1,12,3423,4,2546,1,14,2,8,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3038,7,144,328,410,20,104,233.44,0,0,0,3.78,18,3,34,0,758520,6,7720.8,0,38,17550,144,224,-98296,1440,0,405,4,16,384465,78828,45,0,18,360661,1192220,44,521598,0,0,237,25,22,0,3,1915,2590,1361,2,6,2,7,10,1,5,0,33,1548,5089,1,12,4286,4,3239,1,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,0,0,320,400,6,120,320.4,0,1722876,0,3.5,9,3,18,0,1573656,0,39226.8,20,12,34902,72,72,-134722,1360,66,0,4,0,2058110,376136,0,0,9,698796,5460000,70,774726,0,0,238,25,22,0,203,3828,4077,2878,1,35,2,21,10,1,5,0,33,1087,12037,2,12,378,4,233,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,1380,208,260,0,48,166.56,0,0,0,5.08,36,12,112,56,183928,0,6059.25,0,0,65088,0,72,11081.44,355,0,20322,4,0,117680,7416,95,0,18,0,200940,74,0,0,0,189,0,22,0,131,112,4650,4267,1,26,1,12,3,1,5,0,58,83,12146,2,12,911,6,3400,1,9,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
854,7,0,144,180,2,24,253.52,0,1142190,0,6.45,9,3,42,0,4147200,0,207424.2,5,6,33503.49,32,48,-373883.2,560,36,333,-28,0,5878650,482604,140,0,9,604800,9609520,34,1141110,0,0,93,25,22,0,50,303,4577,2908,1,16,1,21,10,1,5,0,33,452,3245,2,0,2457,4,1644,0,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,7,244,72,90,2,40,200,0,1555200,0,0.06,9,3,34,7,357504,0,65494.2,10,4,50828.97,32,24,97589.2,385,18,1710,-18,0,38445,24718,190,0,0,89145,2069172,6,123342,0,0,318,5,22,0,114,882,3012,2960,1,93,2,7,5,1,5,0,28,1588,3417,2,12,2280,0,2762,1,22,0,29,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
798,7,120,140,190,2,56,220.08,0,2299467.62,0,6.2,18,3,8,7,1135287.06,0,88382.27,10,4,30509.47,40,40,-1652872,535,36,5060.96,-16,0,1963432.5,275326.03,180,0,9,87872.26,9457120.22,24,202103.26,0,0,150,25,22,0,94,2392,1927,281,1,72,2,0,10,1,5,1,33,180,9688,2,12,928,4,3705,1,18,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1043,7,792,152,185,2,48,206.64,0,1900859.56,0,0.29,9,3,8,21,977348.36,0,63745.2,10,4,43801.05,40,40,-566324,625,36,13638.94,4,0,1591481.89,201979.68,635,0,18,50110.98,8877437.25,24,166577.27,0,0,272,25,22,0,63,3685,4203,3314,1,28,3,0,10,1,5,0,33,1544,3841,1,12,2976,4,1719,1,22,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1351,0,8,236,295,6,144,200,0,281208,0,6.56,18,3,66,0,478648,0,59895.3,5,8,48,56,56,-136972.4,935,78,1152,-20,0,665985,341628,0,0,0,123354,1734912,32,124950,0,0,296,25,22,0,74,2850,3019,2809,1,38,2,7,10,1,5,0,33,1548,722,1,12,3003,4,1969,1,11,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
924,14,5696,136,170,0,8,186.64,0,9944460,0,6.86,45,3,174,147,691200,0,207938.4,40,2,879,32,8,114483.2,515,120,18180,4,0,109300,172800,10530,0,36,0,10261760,6,133062,0,0,148,0,22,0,82,2991,3019,2456,1,0,2,15,4,1,5,0,27,264,4616,2,12,350,6,2751,2,4,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,6,0,166.56,0,0,0,3.92,9,3,30,0,0,0,2326.09,0,0,47200.72,40,0,-113,55,0,153,6,0,0,0,0,0,0,158469.81,0,0,0,0,0,226,25,22,0,128,1206,2190,2573,1,28,2,7,10,1,5,0,33,1548,11173,1,12,3741,4,3094,1,22,2,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1197,7,360,176,205,0,48,220.08,0,5231812.81,0,5.12,9,3,6,14,2073600,0,203968,20,4,25473.95,32,40,-3308012,765,66,8685,-18,0,4002283.85,506284.41,430,0,18,63431.35,10558985.55,28,373518.85,0,0,85,25,22,0,3,3685,1176,2573,3,28,2,0,10,2,5,1,33,181,11173,1,21,2976,4,1719,1,22,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1204,7,684,176,240,2,80,192.39,0,2073600,0,1.41,9,3,8,14,1267240,0,48740.35,10,6,39050.43,40,56,-1082640,710,42,19951.73,-16,0,1999135.56,325978.45,585,0,18,30507.87,9460110.07,32,241083.28,0,0,128,25,22,0,100,2820,2112,4844,1,12,2,0,10,1,5,1,33,1343,9268,1,12,3514,4,1888,1,12,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
812,14,352,92,115,2,32,200,0,0,0,0.15,45,6,90,28,139680,0,8165.7,0,6,82698,8,16,2142.57,420,0,52416,42,0,390500,41994,2255,0,9,10276,527096,28,91302,0,0,212,25,22,0,178,1110,633,648,1,44,2,9,10,1,5,0,33,1418,12986,2,12,2959,4,4175,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3059,14,172,488,610,16,304,179.92,0,550374,0,6.52,18,6,58,35,991560,0,14501.67,40,34,34398,184,264,113296.4,1590,30,95868,-30,0,217595,91668,2570,0,9,107352,1972628,42,177684,0,0,227,25,22,0,175,4227,4077,107,1,74,2,2,10,1,5,0,33,1548,12809,1,12,1374,4,1020,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,36,45,0,8,253.52,0,6583920,0,0.49,9,3,18,0,0,0,294593.7,5,0,36366,0,0,684832,355,18,0,4,0,7955750,781836,0,0,0,0,12629600,8,0,0,0,189,25,22,0,36,3233,2529,1068,1,89,1,7,10,1,5,0,33,499,3691,2,12,714,4,3329,1,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,7,188,128,160,2,32,200,0,205843.14,0,5.54,9,3,10,0,317198.72,0,35159.72,5,2,33605.73,32,32,-19814,510,18,6558.79,-16,0,500750.08,93680.21,120,0,18,53667.04,2365775.99,16,61445.23,0,0,160,25,22,0,114,2554,2010,4607,1,43,2,0,10,1,5,1,33,1877,8596,1,12,400,4,1110,1,7,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
742,7,668,124,155,8,176,186.64,0,44130,0,6.47,9,3,48,238,0,0,224705.7,0,16,36366,32,0,457320,470,6,28962,24,0,0,3776200,215,0,0,2419200,10346600,0,4147200,0,0,248,25,22,0,18,3268,1574,2798,1,43,3,7,4,1,5,0,65,1285,7372,1,0,1508,2,1940,0,7,6,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,7,2580,168,220,4,72,200,0,1793251.91,0,6.98,9,3,6,77,1250936.56,0,47707.11,15,6,37969.85,48,48,-1432488,765,42,41088.02,-18,0,1947826.99,315233.76,2030,0,18,128626.45,9523129.72,30,278757.52,0,0,4,25,22,0,205,325,3511,1719,1,76,2,0,10,1,5,1,33,95,2921,1,12,1229,4,1561,1,0,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2317,7,536,200,250,6,64,220.08,0,952872,0,2.13,27,3,96,0,2367224,0,27897.99,0,2,42132.16,40,96,14528,1330,24,11934,-30,0,3872845,211636,55,0,9,741867,5391240,50,76272,0,0,209,25,22,0,79,53,4018,3060,1,6,0,18,10,1,5,0,33,895,2403,2,12,1338,4,674,1,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,7,1512,400,500,4,96,186.64,0,4275384,0,3.69,9,3,96,14,5039184,0,67267.5,50,8,48604.59,112,136,458584,1655,108,9837,48,0,5201300,258614,145,0,18,627648,10617560,78,174570,0,0,193,25,22,0,50,789,1534,2677,1,83,1,16,10,1,5,0,44,6,0,0,12,2625,4,668,1,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,28,2808,256,320,16,176,166.56,0,47238,0,3.18,36,12,208,266,80192,0,4839.33,10,12,54987,80,80,-40833.6,985,66,28458,-30,0,39960,46200,4155,0,45,76601,237256,26,53958,0,0,128,0,4,0,178,2991,2517,3825,1,12,1,20,4,1,5,0,48,388,13658,2,12,350,4,2751,1,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,14,324,220,275,2,56,283.6,0,4304472,0,5.78,27,6,58,49,3716264,0,132215.7,20,4,50205,48,64,129634,780,90,23409,-18,0,5340100,149554,2165,0,0,3549,10552000,38,131484,0,0,117,25,22,0,102,3078,3497,4937,1,58,3,18,10,1,5,0,33,1443,4691,2,12,3859,4,2615,4,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
819,14,1584,144,180,2,32,288.08,0,3340188,0,4.87,27,3,58,420,3811920,0,214134,5,6,7290,32,48,186789.6,565,48,19125,34,0,5544150,633616,1130,0,0,554414,10857560,28,1058184,0,0,189,25,6,0,209,1734,2285,5345,1,51,1,7,10,1,5,0,33,713,2672,2,12,3736,4,2792,2,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,14,5416,200,250,6,96,188.08,0,19638,0,3.56,27,6,112,287,1971640,0,40569.9,0,4,546816,48,64,-5291.28,1640,6,197433,-8,0,3057980,424604,28845,0,9,790622,4412520,54,177048,0,0,42,34,22,0,88,1711,363,812,1,79,2,11,7,1,5,0,42,608,4873,1,12,3328,0,2074,1,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
791,7,932,140,175,0,40,233.44,0,2739384,0,1.5,9,3,118,21,1900848,0,212321.4,20,8,23393.19,32,24,72108.8,515,42,35154,4,0,4752120,707708,2595,0,36,0,10528240,24,1900848,0,0,281,0,22,0,114,3302,1313,2876,1,28,2,5,10,1,5,0,44,788,2856,1,7,94,4,2964,4,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1988,7,376,988,1235,0,208,232.4,0,8297580,0,1.05,9,3,110,112,2192272,0,72847.8,270,22,34372.61,224,216,247440,2305,402,62217,4,0,1016500,662814,2325,0,9,0,10291120,124,300390,0,0,120,0,22,0,14,4164,3019,679,1,79,2,18,10,1,5,0,33,895,6182,1,12,3233,4,4183,1,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
532,21,4328,44,55,4,8,206.72,0,0,0,2.77,27,6,132,322,66952,0,12100.8,0,10,2625,24,16,-283201.2,200,0,28872,-8,0,216850,26312,565,0,9,6223,311800,6,78330,0,0,44,0,22,0,78,3933,1478,3888,1,54,2,4,10,1,5,0,44,788,10880,2,12,45,4,2012,1,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,10,0,186.64,0,0,0,4.38,9,3,44,0,0,0,218795.1,0,0,42775.68,200,0,-5221200,160,0,36,20,0,0,0,0,0,9,424907.11,0,0,0,0,0,128,25,22,0,114,1866,4047,4087,1,12,2,7,10,1,5,0,33,1548,9706,2,0,887,4,2503,0,12,2,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1267,0,4,132,165,4,48,166.56,0,1125822,0,3.49,9,6,32,0,1883304,0,40335.3,5,12,98617.44,56,48,388247.6,540,42,4698,-10,0,1037660,182312,0,0,0,175112,3199564,14,288732,0,0,183,25,22,0,18,193,2603,2273,1,89,3,7,10,1,5,0,33,141,8017,2,12,1035,4,44,4,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1316,14,572,96,120,0,64,166.56,0,689016,0,5.52,27,3,36,35,87024,9,27169.62,0,2,121917,0,16,-452256,945,18,3753,4,24,360095,123228,1180,0,0,0,1077752,20,60546,0,0,28,25,22,0,32,4022,3281,3993,1,1,2,7,10,1,5,0,33,1548,8506,1,12,3237,4,158,1,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1302,7,2372,140,175,2,64,220.08,0,594234,0,2,27,3,98,91,2764800,0,94203.59,10,4,629880,32,32,226504,515,18,4203,38,0,6342700,1093776,745,0,18,604800,10365080,32,1036800,0,0,21,34,22,0,14,2590,1313,5160,1,67,2,11,7,1,5,0,42,608,3226,2,12,766,0,1160,1,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,7,2424,132,165,0,8,240.56,0,4040970,0,5.82,9,3,92,63,4147128,0,178532.1,10,0,42186,32,48,104311.2,515,54,3609,4,0,6027300,103504,3810,0,27,0,10487560,30,0,0,0,110,25,22,0,200,3148,2956,3379,1,33,2,15,4,1,3,0,6,123,12644,2,12,2836,5,1730,1,16,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,7,3096,480,600,14,264,166.56,0,0,0,5.15,9,3,82,105,815384,0,6735.81,0,22,304533,176,240,19828.16,1380,0,76608,12,0,439655,158392,2075,0,27,108955,1237640,92,242160,0,0,30,25,22,0,114,3119,323,594,1,22,3,19,10,1,5,0,60,307,2249,2,12,786,4,3744,1,21,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
